epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,16400.1,1.25077,0.97214,1.21578,0.73305,0.7755,0.81481,0.59139,1.23362,1.05429,1.29825,0.0050005,0.0050005,0.0050005
103,16559.2,1.25186,0.97299,1.21343,0.73245,0.77487,0.81473,0.59145,1.23319,1.05344,1.29776,0.004951,0.004951,0.004951
104,16718.1,1.25007,0.97396,1.21374,0.73463,0.77575,0.81521,0.5919,1.23202,1.05304,1.29724,0.0049015,0.0049015,0.0049015
105,16877.1,1.24364,0.96736,1.21414,0.73426,0.77886,0.81583,0.59188,1.23175,1.05247,1.29722,0.004852,0.004852,0.004852
106,17036.5,1.24592,0.9693,1.20971,0.73567,0.7762,0.8153,0.59209,1.23079,1.05129,1.29702,0.0048025,0.0048025,0.0048025
107,17196.3,1.24264,0.966,1.2096,0.73497,0.77709,0.81547,0.59249,1.23006,1.05052,1.29642,0.004753,0.004753,0.004753
108,17355.5,1.24522,0.97159,1.21351,0.73457,0.77667,0.81542,0.59322,1.22951,1.0507,1.29619,0.0047035,0.0047035,0.0047035
109,17514.7,1.23356,0.95338,1.20239,0.73426,0.77667,0.81564,0.59363,1.22909,1.04987,1.29569,0.004654,0.004654,0.004654
110,17673.8,1.23259,0.95444,1.20195,0.73598,0.77575,0.81549,0.59401,1.22825,1.04908,1.29542,0.0046045,0.0046045,0.0046045
111,17833.1,1.23116,0.95635,1.2043,0.73486,0.77664,0.81605,0.59432,1.22747,1.04975,1.29531,0.004555,0.004555,0.004555
112,17992.1,1.22871,0.95199,1.20337,0.73211,0.77788,0.81657,0.5943,1.22607,1.04976,1.29444,0.0045055,0.0045055,0.0045055
113,18151.1,1.22922,0.95002,1.19878,0.73026,0.77798,0.81623,0.59453,1.22479,1.04905,1.29368,0.004456,0.004456,0.004456
114,18310.1,1.22125,0.94326,1.19922,0.72957,0.77975,0.81657,0.59496,1.2243,1.04841,1.29362,0.0044065,0.0044065,0.0044065
115,18469,1.22287,0.94374,1.19876,0.73322,0.77739,0.81695,0.59488,1.22416,1.04817,1.29372,0.004357,0.004357,0.004357
116,18628.1,1.22227,0.94242,1.19565,0.7318,0.78027,0.81741,0.59471,1.22339,1.04743,1.29346,0.0043075,0.0043075,0.0043075
117,18787.1,1.21659,0.94406,1.19343,0.73273,0.77842,0.81768,0.59451,1.22268,1.04667,1.29299,0.004258,0.004258,0.004258
118,18946.3,1.21791,0.93404,1.19493,0.73376,0.77842,0.81763,0.59545,1.22192,1.04605,1.29218,0.0042085,0.0042085,0.0042085
119,19105.4,1.21921,0.94098,1.19226,0.73837,0.77446,0.81774,0.59523,1.22069,1.04568,1.29112,0.004159,0.004159,0.004159
120,19264.7,1.21459,0.93656,1.19203,0.73642,0.77663,0.81794,0.59599,1.21989,1.04474,1.29055,0.0041095,0.0041095,0.0041095
121,19423.9,1.21446,0.92871,1.19425,0.73541,0.77575,0.81726,0.59605,1.2194,1.04426,1.29008,0.00406,0.00406,0.00406
122,19582.9,1.21264,0.93358,1.19087,0.73524,0.77689,0.81738,0.59677,1.2187,1.04386,1.28914,0.0040105,0.0040105,0.0040105
123,19742,1.19933,0.9226,1.18477,0.73686,0.77717,0.81759,0.59699,1.21794,1.04342,1.28831,0.003961,0.003961,0.003961
124,19901.4,1.20054,0.91573,1.1864,0.737,0.77895,0.81752,0.59712,1.21708,1.04281,1.28822,0.0039115,0.0039115,0.0039115
125,20060.7,1.19667,0.91588,1.18524,0.73796,0.77842,0.81737,0.59712,1.21699,1.04147,1.28794,0.003862,0.003862,0.003862
126,20219.7,1.2003,0.91331,1.18214,0.74043,0.7762,0.81742,0.59699,1.21635,1.04134,1.28793,0.0038125,0.0038125,0.0038125
127,20379,1.20082,0.91882,1.18467,0.74161,0.77575,0.81792,0.5973,1.21606,1.04107,1.28758,0.003763,0.003763,0.003763
128,20538.1,1.19545,0.91403,1.1825,0.73897,0.77664,0.81732,0.59751,1.21549,1.04151,1.28726,0.0037135,0.0037135,0.0037135
129,20697.4,1.18762,0.90285,1.17659,0.74045,0.77753,0.81722,0.59814,1.21445,1.04105,1.2868,0.003664,0.003664,0.003664
130,20856.6,1.1902,0.91029,1.18123,0.73982,0.77753,0.81758,0.59827,1.21467,1.03997,1.28679,0.0036145,0.0036145,0.0036145
131,21015.6,1.18695,0.90715,1.17789,0.73745,0.77951,0.81808,0.5987,1.21373,1.03925,1.28591,0.003565,0.003565,0.003565
132,21174.9,1.18973,0.90502,1.17698,0.73912,0.77709,0.81745,0.59865,1.21356,1.03828,1.28601,0.0035155,0.0035155,0.0035155
133,21334.1,1.18312,0.8957,1.17365,0.73998,0.77886,0.81781,0.59885,1.2135,1.03726,1.28561,0.003466,0.003466,0.003466
134,21493.1,1.18219,0.89429,1.17705,0.74082,0.7802,0.81876,0.59903,1.21258,1.03612,1.28444,0.0034165,0.0034165,0.0034165
135,21652.2,1.18245,0.89849,1.17673,0.73934,0.78064,0.81852,0.59902,1.21192,1.03513,1.28436,0.003367,0.003367,0.003367
136,21811.7,1.18221,0.89272,1.17358,0.74139,0.77709,0.81869,0.59935,1.21155,1.03434,1.28406,0.0033175,0.0033175,0.0033175
137,21970.7,1.17927,0.89285,1.17155,0.74308,0.77827,0.81902,0.59975,1.21058,1.0332,1.28336,0.003268,0.003268,0.003268
138,22129.9,1.17128,0.88303,1.16719,0.74396,0.78058,0.81905,0.60051,1.20942,1.03217,1.28262,0.0032185,0.0032185,0.0032185
139,22289,1.16651,0.89051,1.16702,0.74294,0.77975,0.81955,0.60038,1.2088,1.03155,1.2823,0.003169,0.003169,0.003169
140,22448,1.1688,0.88758,1.1668,0.74256,0.78001,0.8192,0.60058,1.20883,1.03002,1.28303,0.0031195,0.0031195,0.0031195
141,22607.4,1.15817,0.8743,1.16197,0.74498,0.77832,0.81965,0.60113,1.20842,1.02846,1.28265,0.00307,0.00307,0.00307
142,22766.6,1.16155,0.87751,1.16214,0.74412,0.77869,0.81939,0.60164,1.20789,1.02811,1.28237,0.0030205,0.0030205,0.0030205
143,22925.8,1.16788,0.88022,1.16706,0.74323,0.7833,0.81865,0.60229,1.20725,1.0272,1.28232,0.002971,0.002971,0.002971
144,23085,1.15339,0.86819,1.15867,0.74338,0.78339,0.81901,0.60229,1.20705,1.02674,1.28194,0.0029215,0.0029215,0.0029215
145,23244.1,1.15331,0.86809,1.15625,0.7448,0.77975,0.81938,0.60238,1.20635,1.02613,1.28131,0.002872,0.002872,0.002872
146,23403,1.15643,0.86397,1.16056,0.74649,0.77975,0.81948,0.6027,1.2059,1.02569,1.28098,0.0028225,0.0028225,0.0028225
