epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,46836.4,0.82522,0.81078,1.11148,0.75135,0.85735,0.8598,0.60562,1.03359,0.74075,1.20847,0.0023275,0.0023275,0.0023275
157,47132.6,0.82469,0.80968,1.10938,0.75058,0.85666,0.85959,0.60547,1.03327,0.7401,1.20817,0.002278,0.002278,0.002278
158,47430.8,0.82539,0.80883,1.10937,0.75007,0.85727,0.86004,0.6057,1.03271,0.73938,1.20795,0.0022285,0.0022285,0.0022285
159,47730.9,0.82029,0.79781,1.10643,0.74962,0.85897,0.8598,0.60561,1.03229,0.73868,1.20761,0.002179,0.002179,0.002179
160,48031.3,0.81773,0.79862,1.10625,0.74901,0.86152,0.86005,0.6062,1.03187,0.73812,1.20733,0.0021295,0.0021295,0.0021295
161,48331.7,0.81895,0.80213,1.10603,0.7492,0.86131,0.85978,0.60609,1.03146,0.73796,1.20708,0.00208,0.00208,0.00208
162,48629.7,0.81128,0.79665,1.10405,0.74933,0.86244,0.85995,0.60614,1.03084,0.73754,1.20659,0.0020305,0.0020305,0.0020305
163,48931.6,0.81437,0.79282,1.10128,0.74978,0.86285,0.86049,0.60661,1.03063,0.73742,1.20662,0.001981,0.001981,0.001981
164,49229.5,0.81339,0.78848,1.10126,0.74847,0.86439,0.86025,0.60685,1.0301,0.73696,1.20619,0.0019315,0.0019315,0.0019315
165,49529.7,0.81032,0.786,1.09943,0.74796,0.86396,0.85979,0.60701,1.02958,0.73691,1.20598,0.001882,0.001882,0.001882
166,49827,0.80802,0.78317,1.09868,0.74919,0.86512,0.86021,0.60763,1.02909,0.73662,1.20554,0.0018325,0.0018325,0.0018325
167,50126.8,0.80454,0.78326,1.09857,0.74838,0.86565,0.85973,0.60792,1.02855,0.73633,1.20522,0.001783,0.001783,0.001783
168,50425.4,0.80331,0.78095,1.09865,0.74938,0.8645,0.85988,0.60766,1.02792,0.73566,1.20477,0.0017335,0.0017335,0.0017335
169,50724.1,0.80237,0.77579,1.09444,0.74844,0.86555,0.86036,0.60849,1.02775,0.73541,1.20477,0.001684,0.001684,0.001684
170,51021.9,0.80184,0.7744,1.0946,0.74816,0.86522,0.86027,0.60876,1.02723,0.73512,1.20448,0.0016345,0.0016345,0.0016345
171,51323.4,0.79922,0.7705,1.09429,0.74894,0.86286,0.8601,0.60901,1.02687,0.73492,1.20411,0.001585,0.001585,0.001585
172,51625.7,0.80052,0.77119,1.09518,0.7504,0.86305,0.86044,0.60879,1.0268,0.73494,1.20395,0.0015355,0.0015355,0.0015355
173,51928,0.79607,0.76923,1.09155,0.74797,0.86441,0.86008,0.60891,1.02684,0.73475,1.20394,0.001486,0.001486,0.001486
174,52227.6,0.79273,0.75805,1.09084,0.74948,0.86437,0.86005,0.60895,1.02701,0.73444,1.20391,0.0014365,0.0014365,0.0014365
175,52540.1,0.79497,0.76149,1.09106,0.74941,0.86296,0.85992,0.60882,1.02715,0.73451,1.20378,0.001387,0.001387,0.001387
176,52834.9,0.78967,0.75671,1.08798,0.75096,0.86191,0.85983,0.60866,1.0273,0.73451,1.20374,0.0013375,0.0013375,0.0013375
177,53127.9,0.79133,0.75528,1.08808,0.75035,0.8631,0.86001,0.60885,1.027,0.73496,1.2034,0.001288,0.001288,0.001288
178,53420.8,0.7893,0.75414,1.08717,0.75024,0.86392,0.85934,0.60918,1.02687,0.73502,1.20322,0.0012385,0.0012385,0.0012385
179,53713.8,0.78407,0.74746,1.08335,0.75141,0.86086,0.85945,0.60915,1.02673,0.73503,1.20295,0.001189,0.001189,0.001189
180,54007.1,0.78594,0.75196,1.08667,0.7523,0.86002,0.85953,0.6093,1.02649,0.73487,1.20269,0.0011395,0.0011395,0.0011395
181,54301.3,0.77932,0.74495,1.08213,0.75043,0.86093,0.85936,0.60917,1.02648,0.735,1.20249,0.00109,0.00109,0.00109
182,54596,0.78015,0.74575,1.08351,0.74997,0.86364,0.85919,0.6089,1.02631,0.73508,1.2024,0.0010405,0.0010405,0.0010405
183,54889.7,0.77913,0.74013,1.08011,0.75036,0.86157,0.85875,0.60892,1.02587,0.73542,1.20201,0.000991,0.000991,0.000991
