epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,42497.7,0.46286,0.42812,1.05637,0.89106,0.82068,0.88996,0.65115,1.09126,0.91911,1.29786,0.0009415,0.0009415,0.0009415
185,42716.3,0.46355,0.42813,1.05762,0.89229,0.81994,0.88944,0.65146,1.0923,0.92132,1.29973,0.000892,0.000892,0.000892
186,42934.3,0.45842,0.42496,1.05208,0.88195,0.82719,0.88919,0.65192,1.09183,0.92276,1.30039,0.0008425,0.0008425,0.0008425
187,43151.3,0.45708,0.42392,1.05419,0.88415,0.82951,0.88926,0.65258,1.09309,0.92403,1.30307,0.000793,0.000793,0.000793
188,43368.9,0.45577,0.42161,1.05113,0.88267,0.82939,0.88972,0.65321,1.09355,0.92889,1.30526,0.0007435,0.0007435,0.0007435
189,43586.8,0.45506,0.42125,1.05159,0.88305,0.82912,0.88951,0.6535,1.09365,0.93171,1.30663,0.000694,0.000694,0.000694
190,43805.2,0.45488,0.41921,1.05015,0.88276,0.8313,0.88929,0.65453,1.09392,0.93331,1.30778,0.0006445,0.0006445,0.0006445
191,44044,0.43884,0.32211,1.06866,0.88269,0.8281,0.88906,0.65431,1.09647,0.93371,1.311,0.000595,0.000595,0.000595
192,44258.4,0.41759,0.30106,1.05113,0.88123,0.82848,0.88941,0.65379,1.0981,0.93574,1.3131,0.0005455,0.0005455,0.0005455
193,44473.8,0.40823,0.28904,1.04159,0.88215,0.82925,0.88916,0.65397,1.09905,0.93775,1.31486,0.000496,0.000496,0.000496
194,44689.2,0.40505,0.28713,1.04037,0.88147,0.83067,0.88934,0.65476,1.10049,0.9414,1.31695,0.0004465,0.0004465,0.0004465
195,44903.4,0.3998,0.28178,1.03909,0.88153,0.83249,0.88884,0.65452,1.09902,0.94639,1.3163,0.000397,0.000397,0.000397
196,45118.8,0.39053,0.27623,1.02965,0.882,0.83339,0.88802,0.65533,1.09861,0.95055,1.31736,0.0003475,0.0003475,0.0003475
197,45334.6,0.38759,0.27489,1.0277,0.87589,0.83613,0.88819,0.65476,1.09854,0.9547,1.31786,0.000298,0.000298,0.000298
198,45549.4,0.3848,0.27027,1.02365,0.8755,0.8318,0.88802,0.65515,1.09764,0.95815,1.31798,0.0002485,0.0002485,0.0002485
199,45764.1,0.38054,0.26679,1.02271,0.87089,0.83514,0.88777,0.65499,1.09868,0.96077,1.31961,0.000199,0.000199,0.000199
200,45978.5,0.37884,0.267,1.02167,0.8675,0.83739,0.88602,0.65525,1.09931,0.96325,1.32136,0.0001495,0.0001495,0.0001495
