epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,13778,0.88118,0.57863,1.02002,0.90049,0.86806,0.91769,0.59793,1.16195,0.62595,1.10067,0.002674,0.002674,0.002674
150,13869.7,0.87321,0.57661,1.01761,0.90264,0.86497,0.91748,0.59761,1.16194,0.62581,1.101,0.0026245,0.0026245,0.0026245
151,13961.8,0.88484,0.5796,1.01739,0.90161,0.86695,0.91844,0.59834,1.16206,0.62545,1.10146,0.002575,0.002575,0.002575
152,14053.9,0.88107,0.57476,1.01484,0.90085,0.8716,0.91875,0.59787,1.16266,0.62596,1.10196,0.0025255,0.0025255,0.0025255
153,14146.3,0.87768,0.57097,1.01147,0.90148,0.87057,0.91919,0.59882,1.16293,0.62545,1.10284,0.002476,0.002476,0.002476
154,14238.6,0.8796,0.57197,1.01792,0.89953,0.87059,0.92001,0.59872,1.1643,0.62581,1.10372,0.0024265,0.0024265,0.0024265
155,14330.4,0.87654,0.56572,1.01435,0.8971,0.87066,0.91963,0.59896,1.16496,0.62595,1.10422,0.002377,0.002377,0.002377
156,14422.2,0.87045,0.56676,1.01182,0.89904,0.86925,0.91974,0.59916,1.16537,0.6269,1.10437,0.0023275,0.0023275,0.0023275
157,14514,0.86878,0.56768,1.0103,0.89388,0.87254,0.91949,0.59897,1.16621,0.62709,1.1051,0.002278,0.002278,0.002278
158,14605.7,0.86501,0.55966,1.01367,0.89473,0.87113,0.91948,0.59852,1.1661,0.62649,1.10513,0.0022285,0.0022285,0.0022285
159,14698,0.87166,0.5664,1.01241,0.89181,0.87196,0.91878,0.59833,1.16712,0.62668,1.10544,0.002179,0.002179,0.002179
160,14790.5,0.86434,0.56242,1.00809,0.89171,0.87188,0.91881,0.59928,1.16685,0.62669,1.10551,0.0021295,0.0021295,0.0021295
161,14883.1,0.86328,0.55804,1.00726,0.89232,0.87119,0.91851,0.59839,1.16727,0.62618,1.10582,0.00208,0.00208,0.00208
162,14976.2,0.86527,0.56139,1.01396,0.89508,0.86876,0.91866,0.59827,1.16717,0.62605,1.10587,0.0020305,0.0020305,0.0020305
163,15068.5,0.86029,0.5525,1.00937,0.89607,0.86794,0.91982,0.59841,1.16645,0.62491,1.10551,0.001981,0.001981,0.001981
164,15160.1,0.85648,0.55486,1.00489,0.8902,0.87365,0.91935,0.59784,1.16672,0.62573,1.10571,0.0019315,0.0019315,0.0019315
165,15251.9,0.85694,0.54878,1.00469,0.89214,0.87254,0.91943,0.59844,1.16759,0.62517,1.10621,0.001882,0.001882,0.001882
166,15344,0.84499,0.54938,1.00536,0.89412,0.87254,0.92019,0.59878,1.16751,0.62534,1.10657,0.0018325,0.0018325,0.0018325
167,15436.1,0.84679,0.54512,1.00519,0.8938,0.87371,0.92034,0.59928,1.16744,0.62483,1.1066,0.001783,0.001783,0.001783
168,15527.2,0.83083,0.53333,0.99864,0.89502,0.87122,0.92008,0.59851,1.16748,0.62443,1.10652,0.0017335,0.0017335,0.0017335
169,15619.5,0.84387,0.55033,1.00357,0.89602,0.87187,0.91998,0.59866,1.16683,0.62395,1.10639,0.001684,0.001684,0.001684
170,15710.9,0.83979,0.54267,1.00037,0.89767,0.8703,0.92015,0.59831,1.16738,0.6234,1.10638,0.0016345,0.0016345,0.0016345
171,15801.9,0.83817,0.53913,0.99835,0.8956,0.87057,0.92004,0.59877,1.16697,0.62393,1.10587,0.001585,0.001585,0.001585
172,15893.6,0.82968,0.53379,0.99775,0.89598,0.87122,0.92015,0.59839,1.16697,0.62304,1.10533,0.0015355,0.0015355,0.0015355
173,15985.5,0.84078,0.53853,1.00262,0.90037,0.86728,0.9203,0.5984,1.16729,0.6225,1.10547,0.001486,0.001486,0.001486
174,16077.5,0.82874,0.53651,0.99877,0.89992,0.86465,0.91978,0.59904,1.16675,0.62284,1.10513,0.0014365,0.0014365,0.0014365
175,16170.4,0.82379,0.52575,0.99194,0.90164,0.86531,0.92039,0.59924,1.16665,0.62253,1.10505,0.001387,0.001387,0.001387
176,16262.4,0.83152,0.53636,0.99839,0.90266,0.86597,0.9215,0.5994,1.167,0.62213,1.10511,0.0013375,0.0013375,0.0013375
177,16354.2,0.83138,0.52469,0.99731,0.90392,0.8654,0.92146,0.59965,1.16695,0.62156,1.10528,0.001288,0.001288,0.001288
178,16447.2,0.8204,0.52635,0.99196,0.90506,0.86597,0.92148,0.59906,1.16732,0.62152,1.10534,0.0012385,0.0012385,0.0012385
179,16539.5,0.81888,0.5233,0.99099,0.90496,0.86597,0.92159,0.59924,1.16669,0.62123,1.10541,0.001189,0.001189,0.001189
180,16631.3,0.82328,0.5233,0.99723,0.90589,0.86642,0.92151,0.59954,1.16658,0.62099,1.10556,0.0011395,0.0011395,0.0011395
181,16722.6,0.8126,0.52209,0.99282,0.90537,0.86531,0.92147,0.59964,1.1662,0.62055,1.10544,0.00109,0.00109,0.00109
182,16814.2,0.8167,0.5191,0.99012,0.90385,0.86399,0.9207,0.59989,1.16682,0.621,1.10565,0.0010405,0.0010405,0.0010405
183,16905.2,0.80873,0.51852,0.98933,0.9035,0.86531,0.92135,0.5999,1.16654,0.62103,1.10576,0.000991,0.000991,0.000991
